Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating,Developers
Dokapon Kingdom,PS2,2007,Role-Playing,Sting,0.05,0.04,0.02,0.01,0.11,61,8,6.5,8,E10+,[Sting]
Puzzle Quest 2,DS,2010,Puzzle,D3Publisher,0.1,0,0,0.01,0.11,74,27,5.8,11,E10+,[Infinite Interactive]
Phantasy Star Collection,GBA,2002,Role-Playing,Atari,0.08,0.03,0,0,0.11,76,20,8.1,7,E,[Digital Eclipse]
Disney Art Academy,3DS,2016,Action,Nintendo,0.02,0.01,0.08,0,0.11,72,16,6.8,5,E,[Headstrong Games]
A Witch's Tale,DS,2009,Role-Playing,Nippon Ichi Software,0.08,0,0.03,0.01,0.11,50,17,6.2,9,E10+,"[Nippon Ichi Software, Hit Maker]"
Hyperdimension Neptunia U: Action Unleashed,PSV,2014,Action,Idea Factory International,0.03,0.01,0.06,0.01,0.11,71,20,6.8,44,T,[Tamsoft]
Retro Game Challenge,DS,2007,Action,Namco Bandai Games,0,0,0.11,0,0.11,77,30,7.3,15,E,[Indies Zero]
Shining Force NEO,PS2,2005,Role-Playing,Sega,0.06,0.04,0,0.01,0.11,69,12,8.1,20,T,[Neverland]
FIFA Street 2,GC,2006,Sports,Electronic Arts,0.09,0.02,0,0,0.11,63,16,5.7,7,E,[EA Canada]
Fantastic Four: Rise of the Silver Surfer,X360,2007,Action,Take-Two Interactive,0.1,0.01,0,0.01,0.11,45,30,5.4,16,T,[Visual Concepts]
Monster Madness: Battle for Suburbia,X360,2007,Shooter,SouthPeak Games,0.1,0,0,0.01,0.11,55,29,5.2,18,T,"[Artificial Studios, Immersion Software & Graphics]"
Tom Clancy's EndWar,PSP,2008,Strategy,Ubisoft,0.1,0.01,0,0.01,0.11,68,7,5.9,8,T,"[Funatics Software, Funatics]"
NFL Head Coach 09,X360,2008,Sports,Electronic Arts,0.11,0,0,0.01,0.11,67,14,8.4,28,E,[EA Tiburon]
Blood Drive,X360,2010,Racing,Activision,0.09,0.01,0,0.01,0.11,40,21,6.5,10,M,[Sidhe Interactive]
Phantom Dust,XB,2004,Action,Microsoft Game Studios,0.08,0.02,0,0,0.11,81,37,8.5,35,T,[Microsoft Game Studios Japan]
Growlanser Generations,PS2,2003,Role-Playing,Atlus,0.06,0.04,0,0.01,0.11,81,19,7.7,19,T,[Career Soft]
Mega Man Battle Chip Challenge,GBA,2003,Misc,Capcom,0.08,0.03,0,0,0.11,54,25,8.3,8,E,[Capcom]
Fatal Frame: Maiden of Black Water,WiiU,2014,Action,Nintendo,0,0.03,0.08,0,0.11,67,58,7.6,226,M,[Koei Tecmo Games]
Prince of Persia: Rival Swords,PSP,2007,Action,Ubisoft,0.08,0.02,0,0.01,0.11,74,16,8.2,19,T,"[Pipeworks Software, Inc.]"
Cold Winter,PS2,2005,Shooter,Vivendi Games,0.06,0.04,0,0.01,0.11,73,41,8.2,23,M,[Swordfish Studios]
Ring of Red,PS2,2000,Strategy,Konami Digital Entertainment,0.06,0.04,0,0.01,0.11,82,15,8.7,11,T,[Konami]
Stubbs the Zombie in Rebel Without a Pulse,XB,2005,Action,THQ,0.08,0.02,0,0,0.11,75,55,8.1,16,M,[Wideload Games Inc.]
Batman: Dark Tomorrow,XB,2003,Action,Kemco,0.08,0.02,0,0,0.11,25,13,3.6,18,T,[HotGen]
Ping Pals,DS,2004,Misc,THQ,0.1,0,0,0.01,0.11,28,17,3.9,26,E,[WayForward]
MLB 13: The Show,PSV,2013,Sports,Sony Computer Entertainment,0.1,0,0,0.02,0.11,75,7,7.5,21,E,[SCEA San Diego Studios]
18 Wheeler: American Pro Trucker,GC,2002,Racing,Acclaim Entertainment,0.09,0.02,0,0,0.11,52,17,6.8,8,E,[Acclaim Studios Cheltenham]
Split/Second,PSP,2010,Racing,Disney Interactive Studios,0.08,0.02,0,0.02,0.11,63,16,6.7,15,E10+,[Black Rock Studio]
Warhammer: Battle March,X360,2008,Strategy,Deep Silver,0.09,0.02,0,0.01,0.11,55,30,6.7,20,M,[Black Hole Games]
Batman: Rise of Sin Tzu,XB,2003,Action,Ubisoft,0.08,0.02,0,0,0.11,67,17,7.7,6,T,[Ubisoft Montreal]
The King of Fighters XII,X360,2009,Fighting,Ignition Entertainment,0.09,0,0.01,0.01,0.11,63,57,4.2,33,T,[SNK Playmore]
Spy vs Spy,XB,2005,Action,Global Star,0.08,0.02,0,0,0.11,53,34,8,8,T,[Vicious Cycle]
Coraline,PS2,2009,Action,D3Publisher,0.06,0.04,0,0.01,0.11,39,5,2,6,E10+,[Papaya Studios]
Cold Fear,PS2,2005,Action,Ubisoft,0.06,0.04,0,0.01,0.11,68,39,7.7,27,M,[Darkworks]
Zubo,DS,2008,Misc,Electronic Arts,0.08,0.02,0,0.01,0.11,75,19,7.6,75,E10+,[EA Bright Light]
NHL Hitz 20-03,XB,2002,Sports,Midway Games,0.08,0.02,0,0,0.11,81,19,8.5,13,E,[Black Box]
Murakumo: Renegade Mech Pursuit,XB,2002,Shooter,From Software,0.04,0.01,0.06,0,0.11,48,18,7.5,4,T,[From Software]
Gun Metal,XB,2002,Shooter,Rage Software,0.08,0.02,0,0,0.11,63,17,7.6,8,T,[Rage Software]
BloodRayne,GC,2002,Shooter,Universal Interactive,0.09,0.02,0,0,0.11,73,17,8.5,4,M,[Terminal Reality]
ECW Anarchy Rulz,PS,1999,Fighting,Acclaim Entertainment,0.06,0.04,0,0.01,0.11,43,7,6.3,4,E,[Acclaim]
InuYasha: A Feudal Fairy Tale,PS,2002,Fighting,Namco Bandai Games,0,0,0.1,0.01,0.11,69,5,9,74,T,[Dimps Corporation]
Where the Wild Things Are,X360,2009,Platform,Warner Bros. Interactive Entertainment,0.1,0,0,0.01,0.11,51,10,5.4,5,E10+,[Griptonite Games]
TMNT,PSP,2007,Action,Ubisoft,0.1,0,0,0.01,0.11,37,7,4.1,12,E10+,[Ubisoft Montreal]
Sabrina The Teenage Witch: Potion Commotion,GBA,2002,Action,Ubisoft,0.08,0.03,0,0,0.11,63,5,2.8,6,E,[Ubisoft]
MLB Power Pros,PS2,2007,Sports,Konami Digital Entertainment,0,0,0.11,0,0.11,80,10,8.8,11,E,[Konami]
Dementium II,DS,2010,Shooter,SouthPeak Games,0.09,0.01,0,0.01,0.11,75,25,8.3,31,M,[Renegade Kid]
GoldenEye: Rogue Agent,DS,2005,Shooter,Electronic Arts,0.1,0,0,0.01,0.11,58,25,7.5,18,T,"[EA Tiburon, n-Space]"
BlazBlue: Calamity Trigger Portable,PSP,2010,Fighting,PQube,0.07,0.01,0.03,0.01,0.11,82,14,7.8,18,T,[Arc System Works]
AirForce Delta Strike,PS2,2004,Simulation,Konami Digital Entertainment,0.05,0.04,0,0.01,0.11,66,22,7,6,T,[KCE Studios]
Pimp My Ride,Wii,2008,Racing,Activision,0.1,0,0,0.01,0.11,26,4,3.8,8,T,[Eutechnyx]
Capcom vs. SNK 2 EO,GC,2002,Fighting,Capcom,0.09,0.02,0,0,0.11,68,20,8.9,27,T,[Capcom]
Hot Wheels Velocity X,GC,2002,Racing,THQ,0.09,0.02,0,0,0.11,55,4,6.4,5,E,[Beyond Games]
Open Season,X360,2006,Platform,Ubisoft,0.1,0,0,0.01,0.11,59,15,7.3,9,E10+,[Ubisoft]
de Blob 2,DS,2011,Platform,THQ,0.08,0.02,0,0.01,0.11,75,11,8.2,6,E,[Halfbrick Studios]
Call of Juarez: The Cartel,PC,2011,Shooter,Ubisoft,0.05,0.05,0,0.01,0.11,51,12,3.3,126,M,[Ubisoft]
Space Chimps,X360,2008,Platform,Brash Entertainment,0.1,0,0,0.01,0.11,57,7,5.3,12,E10+,[Red Tribe]
FIFA Soccer 06,PSP,2005,Sports,Electronic Arts,0.1,0,0,0.01,0.11,77,17,7.7,20,E,[EA Sports]
JASF: Jane's Advanced Strike Fighters,PS3,2011,Simulation,Deep Silver,0.07,0.03,0,0.01,0.11,41,7,3.1,7,T,[Trickstar Games]
Digimon Story: Cyber Sleuth,PS4,2016,Role-Playing,Namco Bandai Games,0,0.1,0,0.02,0.11,75,45,8.5,289,T,[Media Vision]
Cloudy With a Chance of Meatballs,Wii,2009,Platform,Ubisoft,0.1,0,0,0.01,0.11,68,4,5.3,4,E,[Ubisoft Shanghai]
The Settlers,DS,2007,Action,Ubisoft,0.1,0,0,0.01,0.11,39,6,5.6,7,E,[Blue Byte]
Stronghold,PC,2001,Strategy,Gathering of Developers,0,0.09,0,0.02,0.11,81,19,8.9,224,T,[FireFly Studios]
Ridge Racer Unbounded,X360,2012,Racing,Namco Bandai Games,0.05,0.05,0,0.01,0.11,71,59,7.7,56,T,[Bugbear]
Mortal Kombat: Deception,GC,2005,Fighting,Midway Games,0.09,0.02,0,0,0.11,77,14,8.9,15,M,[Midway]
ESPN NHL Hockey,XB,2003,Sports,Sega,0.08,0.02,0,0,0.11,88,25,8.4,24,E,[Kush Games]
John Daly's ProStroke Golf,PS3,2010,Sports,O-Games,0.09,0.01,0,0.01,0.11,58,23,4.1,8,E,[Gusto Games]
XXX,GBA,2002,Action,Activision,0.08,0.03,0,0,0.11,50,13,5,4,E,[Digital Eclipse]
Truth or Lies,X360,2010,Misc,THQ,0.07,0.03,0,0.01,0.11,28,6,5.2,6,T,[THQ]
Worms Forts: Under Siege,PS2,2004,Strategy,Acclaim Entertainment,0.05,0.04,0,0.01,0.11,63,21,8,15,T,[Team 17]
Project: Snowblind,XB,2005,Action,Eidos Interactive,0.08,0.02,0,0,0.11,79,44,7,10,T,[Crystal Dynamics]
Astro Boy: The Video Game,PS2,2009,Action,D3Publisher,0.05,0.04,0,0.01,0.11,56,4,5,4,E10+,[High Voltage Software]
Gabrielle's Ghostly Groove 3D,3DS,2011,Adventure,Funbox Media,0.08,0.02,0,0.01,0.11,62,9,7.4,9,E,[Santa Entertainment]
Cake Mania,DS,2007,Puzzle,Majesco Entertainment,0.09,0.01,0,0.01,0.11,55,23,6.1,7,E,[Digital Embryo]
Disney's Extreme Skate Adventure,XB,2003,Sports,Activision,0.08,0.02,0,0,0.11,76,15,8.3,7,E,[Toys for Bob]
Odama,GC,2006,Misc,Nintendo,0.07,0.02,0.02,0,0.11,62,42,8,17,E10+,[Vivarium]
Karaoke Revolution Presents American Idol Encore,X360,2008,Misc,Konami Digital Entertainment,0.1,0,0,0.01,0.11,70,7,7,6,E,[Blitz Games]
Naval Ops: Warship Gunner,PS2,2003,Simulation,Tecmo Koei,0.05,0.04,0,0.01,0.11,67,17,8.9,23,T,[Micro Cabin]
Bionicle Heroes,GC,2006,Shooter,Eidos Interactive,0.08,0.02,0,0,0.11,51,4,5.2,5,E10+,[Traveller's Tales]
The King of Fighters 2000/2001,PS2,2003,Fighting,Ignition Entertainment,0.05,0.04,0,0.01,0.11,71,31,8.6,17,T,[SNK Playmore]
Valkyrie Drive: Bhikkhuni,PSV,2015,Action,PQube,0,0.03,0.07,0.01,0.11,72,7,8.5,11,M,[Marvelous Inc.]
Bodycount,PS3,2011,Shooter,Codemasters,0.05,0.05,0,0.02,0.11,50,40,3.5,28,M,[Guildford Studio]
Ninja Assault,PS2,2002,Shooter,Namco Bandai Games,0.05,0.04,0,0.01,0.11,60,17,5.3,4,T,[Namco]
Samurai Warriors 4,PSV,2014,Action,Tecmo Koei,0,0,0.11,0,0.11,76,5,8.6,18,T,[Omega Force]
Alias,PS2,2004,Action,Acclaim Entertainment,0.05,0.04,0,0.01,0.11,64,31,8,10,T,[Acclaim Studios Cheltenham]
Calling,Wii,2009,Adventure,Konami Digital Entertainment,0.06,0.04,0,0.01,0.11,49,28,6.7,16,T,[Hudson Entertainment]
Night at the Museum: Battle of the Smithsonian,X360,2009,Action,Majesco Entertainment,0.07,0.03,0,0.01,0.11,50,15,7.1,8,E10+,"[Majesco Games, Majesco]"
Spyborgs,Wii,2009,Action,Capcom,0.09,0.01,0,0.01,0.11,66,30,6.3,6,T,[Bionic Games]
NHL Rivals 2004,XB,2003,Sports,Microsoft Game Studios,0.08,0.02,0,0,0.11,65,39,8.8,20,E,[Microsoft Game Studios]
Bodycount,X360,2011,Shooter,Codemasters,0.07,0.03,0,0.01,0.11,53,61,4.7,73,M,[Guildford Studio]
Avatar: The Last Airbender,PSP,2006,Adventure,THQ,0.1,0,0,0.01,0.11,57,9,6.3,10,E10+,[TOSE]
Death Jr.: Root of Evil,Wii,2008,Platform,Eidos Interactive,0.1,0,0,0.01,0.11,71,14,8.1,14,T,[Backbone Entertainment]
Michael Phelps: Push the Limit,X360,2011,Sports,505 Games,0.09,0.01,0,0.01,0.11,48,10,3.5,6,E,[Blitz Games]
Lost in Blue,DS,2005,Adventure,Konami Digital Entertainment,0.07,0.02,0.02,0.01,0.11,69,33,7.8,21,E10+,[Konami Computer Entertainment Hawaii]
Batman: Return to Arkham,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.05,0.05,0,0.01,0.11,77,6,8.2,43,T,"[Rocksteady Studios, Virtuos]"
Constantine,PS2,2005,Action,SCi,0.05,0.04,0,0.01,0.11,58,29,7.4,24,M,[Bits Studios]
Charlie and the Chocolate Factory,XB,2005,Adventure,Global Star,0.08,0.02,0,0,0.11,39,20,0.5,8,E,"[High Voltage Software, Backbone Entertainment]"
Dynasty Tactics 2,PS2,2003,Strategy,Tecmo Koei,0.05,0.04,0,0.01,0.11,78,18,9.1,13,T,[Koei]
Real World Golf,PS2,2005,Sports,Valcon Games,0.05,0.04,0,0.01,0.11,73,11,6.3,4,E,"[Aqua Pacific, In2Games]"
Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004,Platform,Electronic Arts,0.08,0.02,0,0,0.11,69,29,8.8,4,E,[Krome Studios]
Blazblue: Continuum Shift Extend,PSV,2011,Fighting,PQube,0.03,0.05,0.02,0.02,0.11,83,28,7.5,97,T,[Arc System Works]
Mushroom Men: Rise of the Fungi,DS,2008,Action,SouthPeak Games,0.1,0,0,0.01,0.11,45,16,7.3,4,E,[Red Fly Studio]
The Polar Express,GC,2004,Adventure,THQ,0.08,0.02,0,0,0.11,40,7,4.7,9,E,[Blue Tongue Entertainment]
BMX XXX,XB,2002,Sports,Acclaim Entertainment,0.08,0.02,0,0,0.11,58,26,7.8,9,M,"[Z-Axis, Ltd.]"
Frogger: Helmet Chaos,PSP,2005,Platform,Konami Digital Entertainment,0.1,0,0,0.01,0.11,66,18,6.4,5,E,[Konami Computer Entertainment Hawaii]
Pimp My Ride,X360,2006,Racing,Activision,0.1,0,0,0.01,0.11,38,14,3.8,29,T,[Eutechnyx]
RIGS: Mechanized Combat League,PS4,2016,Action,Sony Computer Entertainment,0.03,0.05,0.01,0.02,0.11,79,42,7.9,76,T,[Guerilla Cambridge]
Hellboy: The Science of Evil,X360,2008,Action,Konami Digital Entertainment,0.1,0,0,0.01,0.11,44,31,5.7,9,T,[Krome Studios]
NBA Live 16,XOne,2015,Sports,Electronic Arts,0.09,0.01,0,0.01,0.11,60,17,5.6,62,E,[EA Sports]
Sonic Generations,PC,2011,Platform,Sega,0.02,0.07,0,0.02,0.11,77,11,8.3,337,E,[Sega]
Astro Boy: The Video Game,Wii,2009,Action,D3Publisher,0.1,0,0,0.01,0.11,48,17,3.5,4,E10+,[High Voltage Software]
[Prototype 2],PC,2012,Action,Activision,0.07,0.03,0,0.01,0.11,76,12,6.4,389,M,[Radical Entertainment]
Cabela's North American Adventures,X360,2010,Sports,Activision,0.1,0,0,0.01,0.11,51,5,9,4,T,[FUN Labs]
Rengoku: The Tower of Purgatory,PSP,2005,Action,Konami Digital Entertainment,0.1,0,0,0.01,0.11,43,30,5.6,22,M,[Neverland]
Bust-A-Move DS,DS,2005,Puzzle,505 Games,0.08,0.02,0,0.01,0.11,75,14,7,6,E,[Happy Happening]
God Eater 2: Rage Burst,PS4,2015,Role-Playing,Namco Bandai Games,0,0.01,0.09,0,0.11,69,35,8,79,T,[Shift]
BlazBlue: Continuum Shift II,3DS,2011,Fighting,PQube,0.05,0.01,0.04,0.01,0.11,64,14,6.1,19,T,[Arc System Works]
Mega Man Zero 4,GBA,2005,Platform,Capcom,0.08,0.03,0,0,0.11,77,17,9.1,21,E,[Inti]
NASCAR '14,PS3,2014,Racing,Deep Silver,0.09,0,0,0.02,0.11,67,7,4.6,20,E,[Eutechnyx]
Where the Wild Things Are,PS3,2009,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0,0.01,0.11,53,8,4.8,4,E10+,[Griptonite Games]
DJ Max Fever,PSP,2009,Misc,PM Studios,0.09,0,0,0.01,0.11,77,5,6.5,13,T,[Pentavision Entertainment]
Shrek: Forever After,X360,2010,Platform,Activision,0.1,0,0,0.01,0.11,62,22,6.2,9,E10+,[Xpec]
Dawn of Discovery,DS,2009,Simulation,Ubisoft,0.07,0.03,0,0.01,0.11,82,11,7.3,7,E,[Keen Games]
Pro Evolution Soccer 2016,XOne,2015,Sports,Konami Digital Entertainment,0.04,0.06,0,0.01,0.11,85,14,6.2,144,E,[Konami]
Tiger Woods PGA Tour 06,GC,2005,Sports,Electronic Arts,0.08,0.02,0,0,0.11,82,19,4.8,4,E,[EA Sports]
ArmA III,PC,2013,Shooter,Bohemia Interactive,0,0.1,0,0.01,0.11,74,38,7.4,866,M,[Bohemia Interactive]
FIFA World Cup Germany 2006,PSP,2006,Sports,Electronic Arts,0.1,0,0,0.01,0.11,72,15,7.3,8,E,[EA Canada]
Reign of Fire,GC,2002,Shooter,BAM! Entertainment,0.08,0.02,0,0,0.11,54,9,5.9,7,T,[Kuju Entertainment]
MLB 14: The Show,PSV,2014,Sports,Sony Computer Entertainment America,0.08,0,0,0.03,0.11,68,6,7,25,E,[SCEA San Diego Studios]
Rogue Warrior,X360,2009,Shooter,Bethesda Softworks,0.09,0.01,0,0.01,0.11,28,33,2.8,64,M,[Rebellion]
Mace Griffin: Bounty Hunter,XB,2003,Shooter,Electronic Arts,0.08,0.02,0,0,0.11,64,27,8.2,11,M,[Warthog]
Martian Gothic: Unification,PS,2001,Adventure,Take-Two Interactive,0.06,0.04,0,0.01,0.11,64,4,6.1,16,M,[Coyote Developments]
Fight Club,XB,2004,Fighting,Vivendi Games,0.08,0.02,0,0,0.11,37,29,4.7,13,M,[Genuine Games]
Tom Clancy's Splinter Cell: Conviction,PC,2010,Action,Ubisoft,0,0.08,0,0.02,0.11,83,20,5.2,672,M,[Ubisoft Montreal]
FlatOut: Ultimate Carnage,X360,2007,Racing,Empire Interactive,0.07,0.02,0,0.01,0.11,80,44,8.8,66,T,[Bugbear]
Digimon Digital Card Battle,PS,1999,Strategy,Namco Bandai Games,0.06,0.04,0,0.01,0.11,51,5,9,44,T,[Bandai]
Dragon Ball Z: Battle of Z,PSV,2014,Fighting,Namco Bandai Games,0,0.04,0.06,0.01,0.11,66,7,7.5,54,T,[Artdink]
Aquapazza: Aquaplus Dream Match,PS3,2012,Fighting,Aqua Plus,0.05,0,0.05,0.01,0.11,75,13,7.8,20,T,[Examu]
Lucha Libre AAA: Heroes del Ring,PS3,2010,Fighting,Konami Digital Entertainment,0.1,0,0,0.01,0.11,54,6,7.1,10,T,[Immersion Software & Graphics]
Dead to Rights II,XB,2005,Shooter,Electronic Arts,0.08,0.02,0,0,0.11,54,35,7.4,5,M,[Namco]
Pac-Man and the Ghostly Adventures 2,X360,2014,Adventure,Namco Bandai Games,0.05,0.04,0,0.01,0.11,60,7,6.5,10,E10+,[Vicious Cycle]
Trauma Center: Under the Knife 2,DS,2008,Simulation,Atlus,0.1,0,0,0.01,0.11,79,29,8.5,11,T,[Vanguard]
SimCity 2000,GBA,2003,Simulation,Zoo Digital Publishing,0.08,0.03,0,0,0.11,62,9,7.8,11,E,[Full-Fat]
X-Men: The Official Game,DS,2006,Action,Activision,0.1,0,0,0.01,0.1,50,17,7.8,6,E10+,[Amaze Entertainment]
"Sakura Wars: So Long, My Love",Wii,2010,Role-Playing,Ackkstudios,0.05,0.04,0,0.01,0.1,75,30,7.3,31,T,[Idea Factory]
Mind Zero,PSV,2013,Role-Playing,GungHo,0.05,0,0.04,0.02,0.1,59,13,6,72,T,[Zerodiv]
Rocky Balboa,PSP,2007,Sports,Ubisoft,0.01,0.09,0,0.01,0.1,58,17,6.6,11,T,[Ubisoft]
Gravity Games Bike: Street Vert Dirt,PS2,2002,Sports,Midway Games,0.05,0.04,0,0.01,0.1,24,12,4.1,27,T,[Midway]
Top Spin,PS2,2005,Sports,Take-Two Interactive,0.05,0.04,0,0.01,0.1,67,28,7.8,12,E,[Pam Development]
Family Feud: 2012 Edition,X360,2011,Misc,Ubisoft,0.1,0,0,0.01,0.1,47,4,5.3,6,E10+,[Ubisoft]
UFC: Tapout 2,XB,2003,Fighting,Capcom,0.08,0.02,0,0,0.1,66,14,7.3,4,T,[DreamFactory]
The Book of Unwritten Tales,PC,2009,Adventure,HMH Interactive,0,0.08,0,0.02,0.1,82,32,8.2,144,T,[KING Art]
The Godfather: Mob Wars,PSP,2006,Action,Electronic Arts,0.09,0,0,0.01,0.1,59,34,7.9,16,M,[Page 44 Studios]
Vexx,XB,2003,Platform,Acclaim Entertainment,0.08,0.02,0,0,0.1,70,21,8.5,10,T,[Acclaim]
F1 Career Challenge,PS2,2003,Racing,Electronic Arts,0.05,0.04,0,0.01,0.1,70,15,7.7,15,E,[Electronic Arts]
Pariah,XB,2005,Action,Hip Interactive,0.08,0.02,0,0,0.1,70,52,7.4,19,M,[Digital Extremes]
Metal Slug 3,XB,2004,Shooter,Ignition Entertainment,0.08,0.02,0,0,0.1,76,56,5.1,15,T,[SNK]
Sacred 3,PS3,2014,Role-Playing,Deep Silver,0.03,0.04,0.03,0.01,0.1,56,13,3.4,46,M,"[Deep Silver, Keen Games]"
Winning Eleven: Pro Evolution Soccer 2007,X360,2006,Sports,Konami Digital Entertainment,0.09,0,0,0.01,0.1,79,22,6.5,33,E,[KCET]
Banjo-Pilot,GBA,2005,Racing,THQ,0.07,0.03,0,0,0.1,68,22,5.9,9,E,[Rare Ltd.]
Gallop Racer 2006,PS2,2005,Sports,Tecmo Koei,0.02,0.02,0.06,0.01,0.1,69,15,8.3,8,E,[Tecmo]
Wasteland 2,PC,2015,Role-Playing,inXile Entertainment,0.03,0.06,0,0.01,0.1,81,65,7.3,1170,M,[InXile Entertainment]
The First Templar,X360,2011,Action,Kalypso Media,0.06,0.04,0,0.01,0.1,52,21,6.3,26,T,[Haemimont]
Patapon 2,PSP,2008,Misc,Sony Computer Entertainment,0,0.03,0.06,0.01,0.1,81,49,8.3,62,E,[SCE Japan Studio]
Frogger: Ancient Shadow,PS2,2005,Platform,Konami Digital Entertainment,0.05,0.04,0,0.01,0.1,54,17,4,5,E,[Hudson Soft]
Princess Debut,DS,2008,Misc,Cave,0.1,0,0,0.01,0.1,71,6,7.4,7,E,[Cave]
Pro Evolution Soccer 2014,PC,2013,Action,Konami Digital Entertainment,0,0.1,0,0.01,0.1,74,9,4.4,239,E,[Konami]
Metal Arms: Glitch in the System,GC,2003,Shooter,Vivendi Games,0.08,0.02,0,0,0.1,83,30,9.3,19,T,[Swingin' Ape]
Tom Clancy's Splinter Cell: Chaos Theory,GC,2005,Action,Ubisoft,0.08,0.02,0,0,0.1,81,28,8.5,15,M,[Ubisoft Montreal]
Escape From Monkey Island,PS2,2001,Adventure,LucasArts,0.05,0.04,0,0.01,0.1,84,21,8.2,11,T,[LucasArts]
The Lord of the Rings: Conquest,DS,2009,Action,Electronic Arts,0.09,0.01,0,0.01,0.1,61,9,7.8,6,E10+,[Artificial Mind and Movement]
Gretzky NHL,PSP,2005,Sports,Sony Computer Entertainment,0.1,0,0,0.01,0.1,61,23,7.4,10,E,[Page 44 Studios]
Dropship: United Peace Force,PS2,2002,Simulation,Sony Computer Entertainment,0.05,0.04,0,0.01,0.1,78,17,8.6,10,T,[SCEE]
Road Rash: Jailbreak,GBA,2003,Racing,Zoo Digital Publishing,0.07,0.03,0,0,0.1,78,15,9.3,23,T,[Magic Pockets]
Syberia,XB,2003,Action,Microids,0.08,0.02,0,0,0.1,72,17,7,5,T,[Microids]
Thrillville: Off the Rails,PSP,2007,Strategy,LucasArts,0.09,0,0,0.01,0.1,72,7,0.6,24,E10+,[Frontier Developments]
Cloudy With a Chance of Meatballs,PS3,2009,Platform,Ubisoft,0.09,0.01,0,0.01,0.1,66,9,6,5,E,[Ubisoft Shanghai]
G1 Jockey 3,PS2,2002,Sports,THQ,0.02,0.01,0.07,0,0.1,71,12,9,10,E,[Koei/Inis]
Exit DS,DS,2008,Puzzle,Square Enix,0.09,0,0.01,0.01,0.1,64,25,6.7,6,E,[Moss]
Riviera: The Promised Land,GBA,2004,Role-Playing,Sting,0.07,0.03,0,0,0.1,76,26,9.2,21,T,[Sting]
Blades of Time,X360,2012,Action,Konami Digital Entertainment,0.07,0.02,0,0.01,0.1,52,23,6.5,30,M,[Gaijin Entertainment]
Yggdra Union: We'll Never Fight Alone,PSP,2008,Role-Playing,Sting,0.05,0,0.04,0.01,0.1,73,17,7.9,18,T,[Sting]
Bujingai: The Forsaken City,PS2,2003,Fighting,505 Games,0.05,0.04,0,0.01,0.1,72,28,7.5,14,T,[Taito Corporation]
Universe at War: Earth Assault,X360,2008,Action,Sega,0.09,0.01,0,0.01,0.1,66,44,8.3,57,T,[Petroglyph]
Death By Degrees,PS2,2005,Action,Sony Computer Entertainment,0.05,0.04,0,0.01,0.1,51,45,6.2,24,M,[Namco]
Rome: Total War,PC,2004,Strategy,Activision,0,0.09,0,0.02,0.1,92,58,9.1,1050,T,[Creative Assembly]
Doom 3,PC,2004,Shooter,Activision,0.05,0.04,0,0.01,0.1,87,83,7.6,896,M,[id Software]
Ride,XOne,2015,Racing,Milestone S.r.l.,0.04,0.05,0,0.01,0.1,54,9,5.3,17,E,[Milestone S.r.l]
NASCAR The Game: Inside Line,X360,2012,Racing,Activision,0.09,0,0,0.01,0.1,72,7,3.4,27,E,[Eutechnyx]
JU-ON: The Grudge,Wii,2009,Action,Rising Star Games,0.07,0.01,0.01,0.01,0.1,39,32,5.6,34,M,[FeelPlus]
Colin McRae Rally 04,XB,2004,Racing,Codemasters,0.08,0.02,0,0,0.1,84,33,8.1,19,E,[Codemasters]
FIFA Street,XB,2005,Sports,Electronic Arts,0.08,0.02,0,0,0.1,60,21,8,9,E,[EA Canada]
The Sims 4: City Living,PC,2016,Simulation,Electronic Arts,0.02,0.08,0,0.01,0.1,77,10,5.7,30,T,[Maxis]
Hot Wheels: Stunt Track Challenge,XB,2004,Racing,THQ,0.08,0.02,0,0,0.1,63,11,6.2,5,E,[Climax Group]
Blitz: The League II,X360,2008,Sports,Midway Games,0.08,0.01,0,0.01,0.1,68,34,7.2,13,M,[Midway]
Miami Law,DS,2009,Adventure,Konami Digital Entertainment,0.09,0,0,0.01,0.1,56,14,8.8,4,T,[Hudson Entertainment]
Capcom vs. SNK 2 EO,XB,2003,Fighting,Capcom,0.08,0.02,0,0,0.1,80,26,8.7,13,T,[Capcom]
Hunter: The Reckoning,GC,2002,Action,Virgin Interactive,0.08,0.02,0,0,0.1,70,13,7.6,7,M,[High Voltage Software]
Baten Kaitos Origins,GC,2006,Role-Playing,Unknown,0.06,0.02,0.02,0,0.1,75,21,8.9,23,T,"[Monolith Soft, Namco Bandai Games]"
E·O·E: Eve of Extinction,PS2,2002,Fighting,Eidos Interactive,0.04,0.03,0.02,0.01,0.1,57,28,7.2,6,T,[Yuke's]
NHL 2004,GC,2003,Sports,Electronic Arts,0.08,0.02,0,0,0.1,85,18,8.4,7,E,[EA Sports]
Surf's Up,X360,2007,Sports,Ubisoft,0.09,0,0,0.01,0.1,61,15,6.1,9,E10+,[Ubisoft]
